phibin,etabin,calib_factor
123, 37, 1.04364
123, 38, 1.0359
123, 39, 1.06546
123, 40, 0.884368
123, 41, 0.967197
123, 42, 1.08133
123, 43, 1.01319
123, 44, 1.00146
123, 45, 0.807247
123, 46, 1.22462
123, 47, 0.836552
123, 48, 0.780059
123, 49, 1.27822
123, 50, 1.11708
123, 51, 1.17677
123, 52, 0.99521
123, 53, 1.08278
123, 54, 0.963527
123, 55, 0.991528
123, 56, 0.977742
123, 57, 1.02501
123, 58, 1.01802
123, 59, 0.991047
123, 60, 0.880579
123, 61, 0.922209
123, 62, 1.0681
123, 63, 1.0756
123, 64, 0.861262
123, 65, 0.996423
123, 66, 1.03463
123, 67, 1.1186
123, 68, 1.01016
123, 69, 0.977857
123, 70, 1.04275
123, 71, 1.04266
123, 72, 0.956218
123, 73, 0.996341
123, 74, 0.972891
123, 75, 1.01557
123, 76, 0.907833
123, 77, 0.833835
123, 78, 0.952411
123, 79, 0.969032
123, 80, 0.831509
123, 81, 0.868255
123, 82, 0.973305
123, 83, 0.931563
123, 84, 1.06081
123, 85, 1.05753
123, 86, 1.02729
123, 87, 0.976456
123, 88, 0.927683
123, 89, 0.965846
123, 90, 0.897146
123, 91, 0.904021
123, 92, 1.11916
123, 93, 1.0733
123, 94, 0.97347
123, 95, 1.12496
124, 0, 1.03433
124, 1, 0.949977
124, 2, 0.966045
124, 3, 1.00348
124, 4, 0.988396
124, 5, 1.00908
124, 6, 0.986296
124, 7, 1.02164
124, 8, 0.942632
124, 9, 0.899827
124, 10, 0.997731
124, 11, 0.987412
124, 12, 0.922668
124, 13, 0.911549
124, 14, 0.853765
124, 15, 0.823171
124, 16, 1.08123
124, 17, 1.11459
124, 18, 0.943744
124, 19, 0.869064
124, 20, 1.00912
124, 21, 0.926513
124, 22, 1.00448
124, 23, 0.955794
124, 24, 0.942324
124, 25, 0.885647
124, 26, 0.845103
124, 27, 0.729785
124, 28, 0.925209
124, 29, 0.944305
124, 30, 1.06559
124, 31, 1.06031
124, 32, 0.996319
124, 33, 1.05236
124, 34, 0.987615
124, 35, 0.940785
124, 36, 0.849318
124, 37, 0.805136
124, 38, 1.02049
124, 39, 0.84604
124, 40, 0.985757
124, 41, 0.884473
124, 42, 0.971057
124, 43, 0.896132
124, 44, 1.03454
124, 45, 0.94012
124, 46, 0.972948
124, 47, 0.602705
124, 48, 0.800653
124, 49, 0.794551
124, 50, 1.03065
124, 51, 1.21174
124, 52, 1.04434
124, 53, 1.05824
124, 54, 1.02355
124, 55, 0.948325
124, 56, 0.993965
124, 57, 0.914813
124, 58, 0.900824
124, 59, 0.970575
124, 60, 1.201
124, 61, 1.28734
124, 62, 1.00553
124, 63, 0.976719
124, 64, 1.13912
124, 65, 0.97142
124, 66, 0.978799
124, 67, 0.902804
124, 68, 1.12107
124, 69, 1.02361
124, 70, 0.995996
124, 71, 1.15615
124, 72, 1.01409
124, 73, 0.931266
124, 74, 1.09655
124, 75, 1.08876
124, 76, 0.925345
124, 77, 0.958003
124, 78, 0.904958
124, 79, 0.855016
124, 80, 0.880291
124, 81, 0.829609
124, 82, 1.0372
124, 83, 0.979688
124, 84, 1.14509
124, 85, 1.22358
124, 86, 0.940776
124, 87, 0.959441
124, 88, 1.01434
124, 89, 0.886451
124, 90, 0.94024
124, 91, 0.911002
124, 92, 0.987291
124, 93, 0.864243
124, 94, 1.05489
124, 95, 0.823763
125, 0, 0.824571
125, 1, 1.01144
125, 2, 1.01966
125, 3, 1.03911
125, 4, 0.969047
125, 5, 0.999608
125, 6, 0.937917
125, 7, 1.06536
125, 8, 0.931336
125, 9, 0.978854
125, 10, 1.11788
125, 11, 1.04249
125, 12, 0.881275
125, 13, 0.88869
125, 14, 0.754415
125, 15, 0.828434
125, 16, 1.05515
125, 17, 1.04439
125, 18, 0.984441
125, 19, 0.955738
125, 20, 0.878327
125, 21, 0.981366
125, 22, 1.00589
125, 23, 0.972888
125, 24, 1.04845
125, 25, 1.02025
125, 26, 0.854927
125, 27, 0.882668
125, 28, 0.963
125, 29, 1.01026
125, 30, 1.00478
125, 31, 1.06392
125, 32, 1.01314
125, 33, 0.998702
125, 34, 0.997429
125, 35, 1.00244
125, 36, 0.960052
125, 37, 0.889784
125, 38, 0.987205
125, 39, 1.00206
125, 40, 0.958689
125, 41, 0.950663
125, 42, 1.16401
125, 43, 1.01373
125, 44, 1.03819
125, 45, 0.974379
125, 46, 0.742799
125, 47, 0.723413
125, 48, 0.620118
125, 49, 0.809522
125, 50, 0.968772
125, 51, 1.05855
125, 52, 1.00836
125, 53, 1.07463
125, 54, 1.06363
125, 55, 1.10873
125, 56, 0.789931
125, 57, 0.960571
125, 58, 0.952968
125, 59, 0.95158
125, 60, 1.00516
125, 61, 1.10267
125, 62, 0.973139
125, 63, 1.02403
125, 64, 1.14035
125, 65, 1.17771
125, 66, 0.897325
125, 67, 0.861579
125, 68, 1.07943
125, 69, 1.07797
125, 70, 1.03229
125, 71, 1.08116
125, 72, 0.986995
125, 73, 0.969206
125, 74, 1.08778
125, 75, 1.07391
125, 76, 1.0078
125, 77, 0.988053
125, 78, 0.965895
125, 79, 1.01284
125, 80, 0.860317
125, 81, 0.941383
125, 82, 0.984228
125, 83, 0.992294
125, 84, 1.00612
125, 85, 1.03779
125, 86, 0.972542
125, 87, 0.992084
125, 88, 0.979198
125, 89, 0.888205
125, 90, 0.818842
125, 91, 0.89931
125, 92, 0.839582
125, 93, 0.795749
125, 94, 0.905774
125, 95, 1.57315
126, 0, 0.994492
126, 1, 0.99451
126, 2, 0.894976
126, 3, 0.900036
126, 4, 0.849811
126, 5, 0.999561
126, 6, 0.922534
126, 7, 0.902159
126, 8, 0.973097
126, 9, 0.943774
126, 10, 0.771889
126, 11, 0.903011
126, 12, 1.03676
126, 13, 0.971614
126, 14, 0.917858
126, 15, 0.854652
126, 16, 1.08908
126, 17, 1.02852
126, 18, 1.00149
126, 19, 1.00275
126, 20, 1.08788
126, 21, 1.08723
126, 22, 0.960299
126, 23, 0.992119
126, 24, 1.04198
126, 25, 1.01951
126, 26, 0.737471
126, 27, 0.702967
126, 28, 0.989404
126, 29, 0.887178
126, 30, 1.07122
126, 31, 0.949238
126, 32, 1.04888
126, 33, 0.956411
126, 34, 1.1965
126, 35, 1.14167
126, 36, 0.879922
126, 37, 0.851895
126, 38, 0.916514
126, 39, 0.802409
126, 40, 0.928084
126, 41, 0.775236
126, 42, 1.00012
126, 43, 0.939705
126, 44, 1.00231
126, 45, 1.01941
126, 46, 1.11922
126, 47, 0.653504
126, 48, 0.994528
126, 49, 1.0044
126, 50, 0.998297
126, 51, 1.05127
126, 52, 0.837721
126, 53, 1.03408
126, 54, 0.926259
126, 55, 0.921607
126, 56, 0.953027
126, 57, 1.01313
126, 58, 0.849953
126, 59, 0.939866
126, 60, 1.1113
126, 61, 1.10985
126, 62, 0.967447
126, 63, 0.985283
126, 64, 1.11519
126, 65, 0.972089
126, 66, 0.971485
126, 67, 0.973017
126, 68, 0.977858
126, 69, 0.915211
126, 70, 1.04222
126, 71, 0.872546
126, 72, 0.948321
126, 73, 0.921468
126, 74, 1.02766
126, 75, 1.0103
126, 76, 0.926312
126, 77, 0.963909
126, 78, 0.796367
126, 79, 0.81549
126, 80, 0.860925
126, 81, 0.70465
126, 82, 0.931593
126, 83, 0.988284
126, 84, 0.989793
126, 85, 0.949369
126, 86, 0.984456
126, 87, 0.906459
126, 88, 0.970215
126, 89, 0.948231
126, 90, 0.984889
126, 91, 0.800371
126, 92, 0.978859
126, 93, 0.898851
126, 94, 1.08594
126, 95, 0.62499
127, 0, 1.18285
127, 1, 1.17797
127, 2, 1.22405
127, 3, 1.31964
127, 4, 1.07357
127, 5, 1.21532
127, 6, 1.25638
127, 7, 1.22293
127, 8, 1.10784
127, 9, 1.16272
127, 10, 1.21636
127, 11, 1.1181
127, 12, 1.14773
127, 13, 1.21523
127, 14, 1.03648
127, 15, 1.04515
127, 16, 1.1108
127, 17, 1.24126
127, 18, 1.23226
127, 19, 1.16107
127, 20, 1.10338
127, 21, 1.22259
127, 22, 0.84162
127, 23, 1.10091
127, 24, 1.00488
127, 25, 1.10264
127, 26, 0.792835
127, 27, 0.890366
127, 28, 1.0851
127, 29, 1.06042
127, 30, 1.11113
127, 31, 1.16456
127, 32, 1.34182
127, 33, 1.16901
127, 34, 1.17678
127, 35, 1.19641
127, 36, 1.06434
127, 37, 1.11368
127, 38, 1.15152
127, 39, 1.03737
127, 40, 1.00307
127, 41, 0.965167
127, 42, 1.27022
127, 43, 1.10522
127, 44, 1.40706
127, 45, 1.43086
127, 46, 1.30365
127, 47, 0.899632
127, 48, 0.74774
127, 49, 0.99455
127, 50, 1.3958
127, 51, 1.29728
127, 52, 0.94673
127, 53, 0.942108
127, 54, 1.0021
127, 55, 1.01767
127, 56, 0.930493
127, 57, 0.949802
127, 58, 0.880081
127, 59, 1.14912
127, 60, 1.13359
127, 61, 1.10273
127, 62, 1.00039
127, 63, 1.16732
127, 64, 1.17297
127, 65, 1.19225
127, 66, 1.09729
127, 67, 0.981268
127, 68, 0.985706
127, 69, 0.882799
127, 70, 1.1563
127, 71, 1.14115
127, 72, 1.13737
127, 73, 1.0483
127, 74, 1.18085
127, 75, 1.12033
127, 76, 1.0562
127, 77, 0.965242
127, 78, 0.767633
127, 79, 0.840222
127, 80, 0.978353
127, 81, 0.972812
127, 82, 1.0057
127, 83, 0.971258
127, 84, 0.995608
127, 85, 1.08886
127, 86, 1.19239
127, 87, 1.18107
127, 88, 1.03768
127, 89, 1.12851
127, 90, 1.07613
127, 91, 1.05783
127, 92, 1.20831
127, 93, 1.16789
127, 94, 1.43595
127, 95, 1.32307
128, 0, 0.83934
128, 1, 1.16918
128, 2, 0.969136
128, 3, 1.12195
128, 4, 0.684731
128, 5, 0.828639
128, 6, 1.0767
128, 7, 0.856349
128, 8, 1.14428
128, 9, 1.63423
128, 10, 1.49229
128, 11, 1.23432
128, 12, 0.893173
128, 13, 0.639288
128, 14, 1.01743
128, 15, 0.842553
128, 16, 0.959186
128, 17, 0.866503
128, 18, 0.757022
128, 19, 0.91416
128, 20, 0.756601
128, 21, 0.808434
128, 22, 1.0978
128, 23, 1.09569
128, 24, 0.968503
128, 25, 1.03115
128, 26, 1.47596
128, 27, 1.48795
128, 28, 0.713238
128, 29, 0.580143
128, 30, 1.14073
128, 31, 1.23015
128, 32, 1.21156
128, 33, 1.20316
128, 34, 1.10905
128, 35, 0.732339
128, 36, 1.02543
128, 37, 0.836681
128, 38, 1.22267
128, 39, 1.33713
128, 40, 1.17097
128, 41, 1.11537
128, 42, 1.46389
128, 43, 1.51403
128, 44, 1.22286
128, 45, 1.15765
128, 46, 1.0797
128, 47, 1.29816
128, 48, 1.546
128, 49, 1.43348
128, 50, 0.964183
128, 51, 1.09919
128, 52, 0.90334
128, 53, 0.954253
128, 54, 0.738563
128, 55, 0.92026
128, 56, 1.0314
128, 57, 1.22639
128, 58, 1.28985
128, 59, 1.07959
128, 60, 0.96985
128, 61, 1.0511
128, 62, 1.02919
128, 63, 1.14931
128, 64, 1.11965
128, 65, 1.07018
128, 66, 0.78538
128, 67, 1.07184
128, 68, 0.994298
128, 69, 0.894689
128, 70, 0.906905
128, 71, 1.23666
128, 72, 0.981897
128, 73, 0.700976
128, 74, 1.00854
128, 75, 1.48936
128, 76, 0.824749
128, 77, 0.872493
128, 78, 0.938129
128, 79, 0.992528
128, 80, 1.58122
128, 81, 0.894175
128, 82, 0.971927
128, 83, 1.02146
128, 84, 0.994571
128, 85, 0.750198
128, 86, 0.866381
128, 87, 0.849783
128, 88, 0.66553
128, 89, 0.824268
128, 90, 0.878806
128, 91, 1.06022
128, 92, 0.921125
128, 93, 1.18987
128, 94, 1.29932
128, 95, 0.994591
129, 0, 0.994555
129, 1, 0.994577
129, 2, 0.816538
129, 3, 1.01389
129, 4, 0.662696
129, 5, 0.779217
129, 6, 0.958218
129, 7, 1.06937
129, 8, 1.12089
129, 9, 0.966646
129, 10, 0.996911
129, 11, 0.984201
129, 12, 0.913955
129, 13, 0.67532
129, 14, 0.70776
129, 15, 0.77398
129, 16, 0.963767
129, 17, 1.02118
129, 18, 0.783102
129, 19, 0.902967
129, 20, 0.870593
129, 21, 0.986434
129, 22, 1.0712
129, 23, 1.00494
129, 24, 0.881726
129, 25, 0.852977
129, 26, 1.10506
129, 27, 1.26448
129, 28, 0.757967
129, 29, 0.745936
129, 30, 0.926198
129, 31, 1.16129
129, 32, 0.932648
129, 33, 1.17178
129, 34, 1.22635
129, 35, 0.859873
129, 36, 0.964468
129, 37, 1.17309
129, 38, 1.21251
129, 39, 1.26268
129, 40, 1.00185
129, 41, 0.918024
129, 42, 1.07752
129, 43, 1.05951
129, 44, 0.977245
129, 45, 1.0648
129, 46, 1.00241
129, 47, 1.71131
129, 48, 0.994603
129, 49, 1.11842
129, 50, 0.942837
129, 51, 0.853253
129, 52, 0.865297
129, 53, 0.919833
129, 54, 0.823466
129, 55, 0.760519
129, 56, 0.937087
129, 57, 0.969692
129, 58, 1.19635
129, 59, 1.13997
129, 60, 1.00785
129, 61, 1.16086
129, 62, 1.07779
129, 63, 0.961389
129, 64, 1.01278
129, 65, 1.00445
129, 66, 0.930872
129, 67, 0.908815
129, 68, 0.897607
129, 69, 0.955524
129, 70, 1.16805
129, 71, 0.920939
129, 72, 0.80089
129, 73, 0.82676
129, 74, 1.27737
129, 75, 1.37963
129, 76, 0.762634
129, 77, 0.895953
129, 78, 1.20314
129, 79, 1.03216
129, 80, 0.977511
129, 81, 1.04541
129, 82, 0.638945
129, 83, 0.758186
129, 84, 0.785294
129, 85, 0.695055
129, 86, 0.985613
129, 87, 0.987464
129, 88, 1.00816
129, 89, 0.994655
129, 90, 0.844504
129, 91, 0.856187
129, 92, 0.859861
129, 93, 0.955348
129, 94, 1.03073
129, 95, 1.13081
130, 0, 0.767778
130, 1, 0.915508
130, 2, 0.795246
130, 3, 0.952716
130, 4, 1.32594
130, 5, 1.07548
130, 6, 0.714854
130, 7, 0.660629
130, 8, 0.748886
130, 9, 0.994887
130, 10, 0.713741
130, 11, 0.805848
130, 12, 1.22103
130, 13, 1.15441
130, 14, 0.859484
130, 15, 0.700291
130, 16, 0.933779
130, 17, 1.1095
130, 18, 0.93597
130, 19, 0.851671
130, 20, 0.699979
130, 21, 0.770139
130, 22, 0.692693
130, 23, 0.822161
130, 24, 1.07275
130, 25, 1.08235
130, 26, 0.979978
130, 27, 1.05178
130, 28, 0.828978
130, 29, 0.867022
130, 30, 0.930526
130, 31, 0.933479
130, 32, 0.69159
130, 33, 0.994653
130, 34, 0.817289
130, 35, 0.761062
130, 36, 1.08136
130, 37, 0.878699
130, 38, 0.913844
130, 39, 0.800129
130, 40, 0.97218
130, 41, 1.01732
130, 42, 0.913353
130, 43, 1.07221
130, 44, 1.01431
130, 45, 1.17783
130, 46, 1.0798
130, 47, 1.57295
130, 48, 1.64774
130, 49, 0.886616
130, 50, 0.755699
130, 51, 0.779542
130, 52, 0.897232
130, 53, 0.876103
130, 54, 0.870357
130, 55, 0.691458
130, 56, 0.998582
130, 57, 1.03246
130, 58, 1.20868
130, 59, 0.974525
130, 60, 1.09076
130, 61, 1.03552
130, 62, 0.911785
130, 63, 0.669058
130, 64, 1.06679
130, 65, 1.05703
130, 66, 0.734684
130, 67, 0.842901
130, 68, 0.764447
130, 69, 0.701393
130, 70, 0.822641
130, 71, 0.689134
130, 72, 0.654183
130, 73, 0.583442
130, 74, 0.882192
130, 75, 0.896825
130, 76, 0.873151
130, 77, 0.871441
130, 78, 0.914525
130, 79, 0.92013
130, 80, 0.77497
130, 81, 0.678632
130, 82, 1.00074
130, 83, 0.927246
130, 84, 0.8678
130, 85, 0.927798
130, 86, 1.00673
130, 87, 1.08281
130, 88, 0.990491
130, 89, 0.903034
130, 90, 0.877035
130, 91, 0.786588
130, 92, 0.632173
130, 93, 0.994674
130, 94, 0.617411
130, 95, 0.901885
131, 0, 0.994692
131, 1, 0.999244
131, 2, 1.04622
131, 3, 0.813046
131, 4, 1.10433
131, 5, 1.17314
131, 6, 0.71032
131, 7, 0.718688
131, 8, 0.86472
131, 9, 0.634901
131, 10, 0.610877
131, 11, 0.641429
131, 12, 1.13075
131, 13, 1.16648
131, 14, 0.994717
131, 15, 0.745453
131, 16, 0.927478
131, 17, 0.828198
131, 18, 0.744372
131, 19, 0.875759
131, 20, 0.815205
131, 21, 0.909195
131, 22, 0.703224
131, 23, 0.77737
131, 24, 1.08019
131, 25, 1.02439
131, 26, 1.03667
131, 27, 1.05765
131, 28, 0.89332
131, 29, 0.92351
131, 30, 0.870343
131, 31, 0.969926
131, 32, 0.692698
131, 33, 0.709291
131, 34, 0.759575
131, 35, 0.659946
131, 36, 0.969318
131, 37, 1.07899
131, 38, 0.878054
131, 39, 0.914352
131, 40, 0.9816
131, 41, 0.973702
131, 42, 1.11812
131, 43, 1.18914
131, 44, 1.09651
131, 45, 1.20425
131, 46, 1.08817
131, 47, 1.39385
131, 48, 1.37587
131, 49, 1.30341
131, 50, 0.768731
131, 51, 0.861002
131, 52, 0.862087
131, 53, 0.687528
131, 54, 0.805902
131, 55, 0.941488
131, 56, 1.02012
131, 57, 0.828827
131, 58, 0.987979
131, 59, 1.00253
131, 60, 0.95993
131, 61, 1.02732
131, 62, 0.84951
131, 63, 0.851772
131, 64, 1.1694
131, 65, 1.08314
131, 66, 0.954875
131, 67, 1.05445
131, 68, 0.876823
131, 69, 0.777552
131, 70, 0.89086
131, 71, 0.858856
131, 72, 0.771802
131, 73, 0.725146
131, 74, 0.930114
131, 75, 0.877798
131, 76, 0.838949
131, 77, 0.879258
131, 78, 1.00721
131, 79, 0.981654
131, 80, 0.717678
131, 81, 0.691234
131, 82, 0.944892
131, 83, 0.958856
131, 84, 1.18375
131, 85, 1.17389
131, 86, 1.08069
131, 87, 0.780009
131, 88, 1.07585
131, 89, 1.08854
131, 90, 0.794855
131, 91, 0.805304
131, 92, 0.797238
131, 93, 0.644141
131, 94, 0.592452
131, 95, 0.833241
132, 0, 0.69108
132, 1, 0.88294
132, 2, 0.886608
132, 3, 0.926616
132, 4, 1.02042
132, 5, 1.2207
132, 6, 1.0517
132, 7, 0.99349
132, 8, 1.01665
132, 9, 1.03083
132, 10, 0.858722
132, 11, 0.675498
132, 12, 0.659526
132, 13, 0.861175
132, 14, 0.621907
132, 15, 1.09938
132, 16, 1.15141
132, 17, 1.25263
132, 18, 0.815092
132, 19, 1.07031
132, 20, 0.834493
132, 21, 0.860701
132, 22, 0.579816
132, 23, 0.737071
132, 24, 0.895786
132, 25, 0.867194
132, 26, 0.593634
132, 27, 0.602618
132, 28, 0.644903
132, 29, 0.78035
132, 30, 0.717112
132, 31, 0.719044
132, 32, 0.886525
132, 33, 0.731882
132, 34, 0.887864
132, 35, 0.96561
132, 36, 1.00894
132, 37, 1.12077
132, 38, 0.660033
132, 39, 0.695182
132, 40, 0.900618
132, 41, 1.01084
132, 42, 0.704593
132, 43, 0.751934
132, 44, 0.76195
132, 45, 0.639288
132, 46, 0.819675
132, 47, 1.33958
132, 48, 0.994689
132, 49, 0.821806
132, 50, 0.843289
132, 51, 0.800775
132, 52, 0.866081
132, 53, 0.643716
132, 54, 0.873538
132, 55, 0.888847
132, 56, 0.909198
132, 57, 1.00411
132, 58, 0.991577
132, 59, 0.824487
132, 60, 0.639564
132, 61, 0.994658
132, 62, 0.874429
132, 63, 0.936584
132, 64, 1.0913
132, 65, 0.891021
132, 66, 0.816846
132, 67, 0.869859
132, 68, 0.683198
132, 69, 0.994677
132, 70, 0.659461
132, 71, 0.736343
132, 72, 0.816855
132, 73, 0.958818
132, 74, 0.710991
132, 75, 0.710934
132, 76, 0.884024
132, 77, 0.79132
132, 78, 0.808287
132, 79, 0.659991
132, 80, 0.826181
132, 81, 0.805185
132, 82, 0.852188
132, 83, 0.722856
132, 84, 0.873199
132, 85, 0.732986
132, 86, 1.16306
132, 87, 0.944273
132, 88, 0.749198
132, 89, 0.621629
132, 90, 1.07643
132, 91, 1.08566
132, 92, 0.60905
132, 93, 0.615396
132, 94, 0.687354
132, 95, 0.9947
133, 0, 0.850457
133, 1, 0.97735
133, 2, 0.963406
133, 3, 1.00468
133, 4, 1.05715
133, 5, 1.20357
133, 6, 0.839858
133, 7, 1.04063
133, 8, 1.21016
133, 9, 0.982184
133, 10, 0.846012
133, 11, 0.840595
133, 12, 1.10741
133, 13, 0.936988
133, 14, 0.870732
133, 15, 1.12368
133, 16, 1.18501
133, 17, 1.24498
133, 18, 0.786533
133, 19, 0.991593
133, 20, 0.818892
133, 21, 0.825286
133, 22, 0.630693
133, 23, 0.705654
133, 24, 0.842844
133, 25, 0.960553
133, 26, 0.626149
133, 27, 0.612899
133, 28, 0.634396
133, 29, 0.802341
133, 30, 0.818283
133, 31, 0.745535
133, 32, 1.04515
133, 33, 0.863992
133, 34, 1.03838
133, 35, 1.20191
133, 36, 0.760707
133, 37, 1.01378
133, 38, 0.832711
133, 39, 0.659423
133, 40, 1.12029
133, 41, 0.903637
133, 42, 0.806675
133, 43, 0.713946
133, 44, 0.882707
133, 45, 0.678423
133, 46, 0.631474
133, 47, 1.13493
133, 48, 0.995078
133, 49, 0.748439
133, 50, 0.742871
133, 51, 0.891799
133, 52, 0.876503
133, 53, 0.724562
133, 54, 0.835996
133, 55, 0.794539
133, 56, 0.89402
133, 57, 0.842937
133, 58, 1.069
133, 59, 1.07105
133, 60, 0.68557
133, 61, 0.630405
133, 62, 0.894105
133, 63, 0.835514
133, 64, 1.02151
133, 65, 0.752549
133, 66, 0.719631
133, 67, 0.928623
133, 68, 0.740639
133, 69, 0.995037
133, 70, 0.794876
133, 71, 0.725929
133, 72, 0.828814
133, 73, 1.02359
133, 74, 0.798322
133, 75, 0.838329
133, 76, 0.998281
133, 77, 1.00173
133, 78, 0.972415
133, 79, 0.907904
133, 80, 0.799602
133, 81, 0.897484
133, 82, 0.739952
133, 83, 0.770617
133, 84, 0.892274
133, 85, 0.794627
133, 86, 1.07638
133, 87, 0.956649
133, 88, 0.760625
133, 89, 0.877243
133, 90, 0.931173
133, 91, 0.919099
133, 92, 0.605201
133, 93, 0.712148
133, 94, 0.984926
133, 95, 0.787753
134, 0, 0.812148
134, 1, 0.710308
134, 2, 0.775768
134, 3, 1.00162
134, 4, 1.0468
134, 5, 0.882554
134, 6, 1.06045
134, 7, 0.883161
134, 8, 0.942202
134, 9, 0.859523
134, 10, 0.775371
134, 11, 1.06311
134, 12, 0.586126
134, 13, 0.710038
134, 14, 0.808472
134, 15, 0.995058
134, 16, 0.758532
134, 17, 0.97485
134, 18, 1.0795
134, 19, 1.21919
134, 20, 0.975285
134, 21, 0.873345
134, 22, 0.792715
134, 23, 0.699424
134, 24, 1.06296
134, 25, 0.981449
134, 26, 0.820448
134, 27, 0.972848
134, 28, 0.73058
134, 29, 0.767789
134, 30, 1.06583
134, 31, 1.0098
134, 32, 0.917458
134, 33, 0.854379
134, 34, 1.02302
134, 35, 1.10813
134, 36, 0.708607
134, 37, 0.618322
134, 38, 0.687207
134, 39, 0.623085
134, 40, 0.733613
134, 41, 0.948699
134, 42, 1.00076
134, 43, 0.956162
134, 44, 0.995078
134, 45, 0.995106
134, 46, 0.995125
134, 47, 1.1954
134, 48, 1.35634
134, 49, 0.814844
134, 50, 0.754962
134, 51, 0.697634
134, 52, 0.82642
134, 53, 0.733878
134, 54, 0.853392
134, 55, 0.774608
134, 56, 0.970866
134, 57, 0.83693
134, 58, 1.10336
134, 59, 0.989357
134, 60, 1.16862
134, 61, 1.27989
134, 62, 1.01254
134, 63, 0.859411
134, 64, 0.918662
134, 65, 0.785582
134, 66, 0.710386
134, 67, 0.775387
134, 68, 1.00808
134, 69, 0.900569
134, 70, 0.857495
134, 71, 0.903309
134, 72, 0.906783
134, 73, 0.895936
134, 74, 0.666544
134, 75, 0.683548
134, 76, 0.976776
134, 77, 1.11531
134, 78, 1.09862
134, 79, 1.0229
134, 80, 1.00456
134, 81, 0.892926
134, 82, 0.858111
134, 83, 0.909336
134, 84, 0.788051
134, 85, 0.963986
134, 86, 0.994748
134, 87, 0.827898
134, 88, 0.939736
134, 89, 0.7876
134, 90, 0.81349
134, 91, 0.844852
134, 92, 0.747518
134, 93, 0.815074
134, 94, 0.919507
134, 95, 0.996396
135, 0, 0.824818
135, 1, 1.01409
135, 2, 1.18135
135, 3, 1.26221
135, 4, 1.07676
135, 5, 1.18529
135, 6, 1.1742
135, 7, 0.901933
135, 8, 1.321
135, 9, 0.913474
135, 10, 0.957015
135, 11, 0.667737
135, 12, 1.04612
135, 13, 1.00175
135, 14, 1.04548
135, 15, 0.878817
135, 16, 0.92022
135, 17, 0.888272
135, 18, 1.21611
135, 19, 1.28624
135, 20, 0.971487
135, 21, 1.09337
135, 22, 0.915133
135, 23, 0.653502
135, 24, 0.94936
135, 25, 1.0934
135, 26, 0.862896
135, 27, 1.14675
135, 28, 0.720575
135, 29, 1.05007
135, 30, 1.25065
135, 31, 1.3419
135, 32, 0.780558
135, 33, 1.03792
135, 34, 1.44017
135, 35, 1.10873
135, 36, 0.683714
135, 37, 0.826939
135, 38, 0.818302
135, 39, 1.03533
135, 40, 0.83053
135, 41, 0.928723
135, 42, 0.975351
135, 43, 1.27359
135, 44, 0.62456
135, 45, 0.995193
135, 46, 1.46708
135, 47, 1.124
135, 48, 1.32074
135, 49, 1.11146
135, 50, 0.987489
135, 51, 1.11966
135, 52, 1.02832
135, 53, 0.838771
135, 54, 0.719299
135, 55, 0.897924
135, 56, 0.918602
135, 57, 0.814809
135, 58, 1.22562
135, 59, 0.94944
135, 60, 1.32255
135, 61, 1.34109
135, 62, 1.13645
135, 63, 1.13413
135, 64, 0.895233
135, 65, 0.938872
135, 66, 0.878872
135, 67, 0.684305
135, 68, 1.05755
135, 69, 0.946278
135, 70, 1.02469
135, 71, 0.896052
135, 72, 1.02441
135, 73, 0.80494
135, 74, 0.703897
135, 75, 0.636098
135, 76, 1.11179
135, 77, 1.14005
135, 78, 1.11009
135, 79, 1.08384
135, 80, 0.728619
135, 81, 0.811911
135, 82, 1.11249
135, 83, 0.995221
135, 84, 1.20638
135, 85, 1.47076
135, 86, 1.57883
135, 87, 1.21691
135, 88, 0.725339
135, 89, 0.969224
135, 90, 1.06885
135, 91, 0.903293
135, 92, 1.00796
135, 93, 0.905742
135, 94, 1.12778
135, 95, 0.678932
136, 0, 1.10171
136, 1, 1.25327
136, 2, 1.24662
136, 3, 1.147
136, 4, 1.20694
136, 5, 1.35789
136, 6, 1.08486
136, 7, 1.10184
136, 8, 1.13006
136, 9, 1.16445
136, 10, 1.10803
136, 11, 1.20762
136, 12, 0.985471
136, 13, 0.918864
136, 14, 1.31214
136, 15, 1.16102
136, 16, 1.01477
136, 17, 0.995287
136, 18, 1.04864
136, 19, 1.05309
136, 20, 1.01774
136, 21, 0.961547
136, 22, 1.0579
136, 23, 1.04073
136, 24, 1.28722
136, 25, 1.15842
136, 26, 0.99735
136, 27, 0.879837
136, 28, 0.899341
136, 29, 0.76929
136, 30, 0.995517
136, 31, 1.06805
136, 32, 1.21895
136, 33, 1.14595
136, 34, 1.2271
136, 35, 1.0848
136, 36, 1.05325
136, 37, 1.0815
136, 38, 1.22787
136, 39, 1.08534
136, 40, 0.980998
136, 41, 0.902428
136, 42, 1.41355
136, 43, 1.19487
136, 44, 1.08392
136, 45, 0.868245
136, 46, 0.977942
136, 47, 1.50847
136, 48, 1.26825
136, 49, 1.02354
136, 50, 1.33591
136, 51, 1.21056
136, 52, 1.07743
136, 53, 1.18487
136, 54, 1.09371
136, 55, 1.19496
136, 56, 1.28655
136, 57, 1.1773
136, 58, 1.08549
136, 59, 1.26502
136, 60, 1.05857
